id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
702127,641,3/28/2015 13:03,Powell Street BART,39,3/28/2015 13:13,South Van Ness at Market,66,444,Subscriber,94577
702126,622,3/28/2015 13:03,Harry Bridges Plaza (Ferry Building),50,3/28/2015 13:13,Embarcadero at Sansome,60,508,Customer,98034
702125,1639,3/28/2015 13:03,2nd at Townsend,61,3/28/2015 13:30,Harry Bridges Plaza (Ferry Building),50,512,Customer,
702124,641,3/28/2015 13:02,Harry Bridges Plaza (Ferry Building),50,3/28/2015 13:13,Embarcadero at Sansome,60,548,Customer,98034
702123,697,3/28/2015 13:01,Harry Bridges Plaza (Ferry Building),50,3/28/2015 13:13,Embarcadero at Sansome,60,517,Customer,98027
702122,722,3/28/2015 13:01,Harry Bridges Plaza (Ferry Building),50,3/28/2015 13:13,Embarcadero at Sansome,60,651,Customer,98027
702121,435,3/28/2015 13:00,Market at Sansome,77,3/28/2015 13:08,Powell at Post (Union Square),71,406,Subscriber,94610
702120,1880,3/28/2015 13:00,2nd at Townsend,61,3/28/2015 13:32,Harry Bridges Plaza (Ferry Building),50,309,Customer,
702119,394,3/28/2015 13:00,2nd at Townsend,61,3/28/2015 13:07,2nd at Townsend,61,481,Customer,81657
702118,540,3/28/2015 13:00,2nd at Townsend,61,3/28/2015 13:09,2nd at Townsend,61,542,Customer,
702117,403,3/28/2015 13:00,2nd at Townsend,61,3/28/2015 13:06,2nd at Townsend,61,285,Customer,81657
702116,789,3/28/2015 13:00,Harry Bridges Plaza (Ferry Building),50,3/28/2015 13:13,Embarcadero at Sansome,60,526,Customer,98005
702115,792,3/28/2015 13:00,Harry Bridges Plaza (Ferry Building),50,3/28/2015 13:13,Embarcadero at Sansome,60,267,Customer,98005
702109,875,3/28/2015 12:56,Powell at Post (Union Square),71,3/28/2015 13:11,Embarcadero at Folsom,51,331,Customer,10038
702108,479,3/28/2015 12:56,Commercial at Montgomery,45,3/28/2015 13:04,Commercial at Montgomery,45,191,Subscriber,94111
702107,593,3/28/2015 12:55,Golden Gate at Polk,59,3/28/2015 13:05,Powell at Post (Union Square),71,426,Customer,nil
702106,615,3/28/2015 12:55,Golden Gate at Polk,59,3/28/2015 13:05,Powell at Post (Union Square),71,593,Customer,nil
702105,221,3/28/2015 12:53,Embarcadero at Sansome,60,3/28/2015 12:57,Embarcadero at Vallejo,48,598,Subscriber,95014
702104,531,3/28/2015 12:51,Castro Street and El Camino Real,32,3/28/2015 13:00,Mountain View Caltrain Station,28,703,Subscriber,95134
702103,18602,3/28/2015 12:51,Civic Center BART (7th at Market),72,3/28/2015 18:01,Civic Center BART (7th at Market),72,584,Customer,11560
702102,18634,3/28/2015 12:50,Civic Center BART (7th at Market),72,3/28/2015 18:00,Civic Center BART (7th at Market),72,451,Customer,11560
702101,257,3/28/2015 12:49,2nd at Townsend,61,3/28/2015 12:54,2nd at Townsend,61,542,Customer,81657
702100,570,3/28/2015 12:49,2nd at Townsend,61,3/28/2015 12:59,2nd at Townsend,61,330,Customer,81657
702099,1649,3/28/2015 12:49,Grant Avenue at Columbus Avenue,73,3/28/2015 13:16,Market at 4th,76,528,Customer,70118
702098,553,3/28/2015 12:49,2nd at Townsend,61,3/28/2015 12:58,2nd at Townsend,61,285,Customer,81657
702097,1653,3/28/2015 12:49,Grant Avenue at Columbus Avenue,73,3/28/2015 13:16,Market at 4th,76,317,Customer,70118
702096,798,3/28/2015 12:48,Market at 4th,76,3/28/2015 13:01,Harry Bridges Plaza (Ferry Building),50,508,Customer,98034
702095,1266,3/28/2015 12:48,Harry Bridges Plaza (Ferry Building),50,3/28/2015 13:09,San Francisco Caltrain (Townsend at 4th),70,581,Subscriber,94122
702094,592,3/28/2015 12:47,Market at 4th,76,3/28/2015 12:57,Harry Bridges Plaza (Ferry Building),50,548,Customer,98034
702093,617,3/28/2015 12:47,Market at 4th,76,3/28/2015 12:57,Harry Bridges Plaza (Ferry Building),50,526,Customer,98005
702092,637,3/28/2015 12:47,Market at 4th,76,3/28/2015 12:57,Harry Bridges Plaza (Ferry Building),50,267,Customer,98005
702091,651,3/28/2015 12:46,Market at 4th,76,3/28/2015 12:57,Harry Bridges Plaza (Ferry Building),50,507,Customer,98027
677890,313,3/11/2015 18:35,San Francisco Caltrain 2 (330 Townsend),69,3/11/2015 18:40,5th at Howard,57,509,Subscriber,94103
677889,298,3/11/2015 18:35,Market at Sansome,77,3/11/2015 18:40,2nd at South Park,64,373,Subscriber,94107
677888,457,3/11/2015 18:35,Grant Avenue at Columbus Avenue,73,3/11/2015 18:42,Market at 4th,76,327,Subscriber,94129
677887,374,3/11/2015 18:34,San Francisco Caltrain 2 (330 Townsend),69,3/11/2015 18:40,5th at Howard,57,629,Subscriber,94103
677886,835,3/11/2015 18:34,San Francisco Caltrain (Townsend at 4th),70,3/11/2015 18:48,Embarcadero at Sansome,60,570,Subscriber,94133
677885,697,3/11/2015 18:34,San Francisco Caltrain (Townsend at 4th),70,3/11/2015 18:45,Market at 10th,67,451,Subscriber,94402
677884,928,3/11/2015 18:34,Temporary Transbay Terminal (Howard at Beale),55,3/11/2015 18:49,Market at 10th,67,877,Subscriber,94102
677882,379,3/11/2015 18:33,San Francisco Caltrain (Townsend at 4th),70,3/11/2015 18:39,Yerba Buena Center of the Arts (3rd @ Howard),68,557,Subscriber,94105
677881,521,3/11/2015 18:33,Grant Avenue at Columbus Avenue,73,3/11/2015 18:41,Temporary Transbay Terminal (Howard at Beale),55,381,Subscriber,94133
677880,167,3/11/2015 18:33,2nd at Folsom,62,3/11/2015 18:35,Market at Sansome,77,384,Subscriber,94544
677879,469,3/11/2015 18:32,Embarcadero at Sansome,60,3/11/2015 18:40,Embarcadero at Folsom,51,652,Subscriber,94103
677878,239,3/11/2015 18:33,Redwood City Caltrain Station,22,3/11/2015 18:37,Redwood City Medical Center,26,15,Subscriber,94063
677877,354,3/11/2015 18:32,San Francisco Caltrain (Townsend at 4th),70,3/11/2015 18:38,Embarcadero at Bryant,54,559,Subscriber,94105
677876,120,3/11/2015 18:31,Market at 10th,67,3/11/2015 18:33,San Francisco City Hall,58,569,Subscriber,94133
677875,502,3/11/2015 18:31,Market at Sansome,77,3/11/2015 18:40,Grant Avenue at Columbus Avenue,73,423,Subscriber,94133
677874,373,3/11/2015 18:31,Market at 4th,76,3/11/2015 18:37,Temporary Transbay Terminal (Howard at Beale),55,413,Subscriber,94608
677871,442,3/11/2015 18:29,Townsend at 7th,65,3/11/2015 18:37,Civic Center BART (7th at Market),72,349,Subscriber,94518
677870,569,3/11/2015 18:29,San Francisco City Hall,58,3/11/2015 18:39,Post at Kearny,47,513,Subscriber,94609
677869,488,3/11/2015 18:29,Townsend at 7th,65,3/11/2015 18:37,Civic Center BART (7th at Market),72,391,Subscriber,94618
677867,835,3/11/2015 18:28,Golden Gate at Polk,59,3/11/2015 18:41,Embarcadero at Sansome,60,335,Subscriber,94133
677864,664,3/11/2015 18:26,Temporary Transbay Terminal (Howard at Beale),55,3/11/2015 18:37,San Francisco Caltrain (Townsend at 4th),70,540,Subscriber,94086
677863,375,3/11/2015 18:26,2nd at Folsom,62,3/11/2015 18:32,Market at Sansome,77,96,Subscriber,94107
677862,228,3/11/2015 18:26,Townsend at 7th,65,3/11/2015 18:29,San Francisco Caltrain (Townsend at 4th),70,137,Subscriber,95122
677861,680,3/11/2015 18:25,Broadway St at Battery St,82,3/11/2015 18:37,Embarcadero at Bryant,54,317,Subscriber,94105
677860,270,3/11/2015 18:25,Broadway St at Battery St,82,3/11/2015 18:30,Beale at Market,56,314,Subscriber,94609
645147,237,2/15/2015 16:06,Beale at Market,56,2/15/2015 16:10,Steuart at Market,74,284,Customer,93612
645146,543,2/15/2015 16:04,Embarcadero at Sansome,60,2/15/2015 16:13,Market at Sansome,77,404,Subscriber,94109
645143,2768,2/15/2015 15:59,Commercial at Montgomery,45,2/15/2015 16:45,Grant Avenue at Columbus Avenue,73,490,Customer,10013
645142,854,2/15/2015 15:57,Townsend at 7th,65,2/15/2015 16:11,5th at Howard,57,335,Subscriber,94107
645140,283,2/15/2015 15:53,Powell Street BART,39,2/15/2015 15:58,Market at 10th,67,631,Subscriber,94107
645139,1486,2/15/2015 15:53,San Francisco Caltrain 2 (330 Townsend),69,2/15/2015 16:18,Steuart at Market,74,266,Customer,94107
645138,419,2/15/2015 15:49,San Francisco Caltrain (Townsend at 4th),70,2/15/2015 15:56,Townsend at 7th,65,487,Subscriber,94123
645137,396,2/15/2015 15:48,San Francisco Caltrain (Townsend at 4th),70,2/15/2015 15:55,Townsend at 7th,65,472,Customer,94109
645136,533,2/15/2015 15:47,Market at Sansome,77,2/15/2015 15:56,Embarcadero at Sansome,60,349,Subscriber,94107
645135,696,2/15/2015 15:47,Clay at Battery,41,2/15/2015 15:59,2nd at Townsend,61,524,Subscriber,94107
645132,314,2/15/2015 15:45,Embarcadero at Bryant,54,2/15/2015 15:50,Harry Bridges Plaza (Ferry Building),50,328,Subscriber,94105
645131,4090,2/15/2015 15:42,University and Emerson,35,2/15/2015 16:50,University and Emerson,35,184,Customer,10024
645130,4110,2/15/2015 15:42,University and Emerson,35,2/15/2015 16:50,University and Emerson,35,143,Customer,10024
645129,1380,2/15/2015 15:40,2nd at Townsend,61,2/15/2015 16:03,Beale at Market,56,498,Customer,93612
645128,1387,2/15/2015 15:40,2nd at Townsend,61,2/15/2015 16:03,Beale at Market,56,284,Customer,93612
645127,920,2/15/2015 15:36,Beale at Market,56,2/15/2015 15:52,Powell at Post (Union Square),71,515,Customer,94976
645126,577,2/15/2015 15:32,Harry Bridges Plaza (Ferry Building),50,2/15/2015 15:42,Embarcadero at Bryant,54,328,Subscriber,94105
645121,645,2/15/2015 15:30,Market at Sansome,77,2/15/2015 15:40,Grant Avenue at Columbus Avenue,73,651,Customer,98007
645120,659,2/15/2015 15:29,Market at Sansome,77,2/15/2015 15:40,Grant Avenue at Columbus Avenue,73,589,Customer,98007
645119,693,2/15/2015 15:29,Market at Sansome,77,2/15/2015 15:40,Grant Avenue at Columbus Avenue,73,355,Customer,98005
645118,704,2/15/2015 15:29,Market at Sansome,77,2/15/2015 15:41,Grant Avenue at Columbus Avenue,73,532,Customer,98005
645117,894,2/15/2015 15:28,2nd at Townsend,61,2/15/2015 15:43,Embarcadero at Sansome,60,513,Subscriber,94112
645116,932,2/15/2015 15:28,2nd at Townsend,61,2/15/2015 15:43,Embarcadero at Sansome,60,677,Customer,nil
645115,910,2/15/2015 15:20,Washington at Kearny,46,2/15/2015 15:35,Temporary Transbay Terminal (Howard at Beale),55,611,Subscriber,94608
645114,173,2/15/2015 15:24,Market at Sansome,77,2/15/2015 15:27,Howard at 2nd,63,590,Subscriber,94105
645112,662,2/15/2015 15:23,Spear at Folsom,49,2/15/2015 15:34,Yerba Buena Center of the Arts (3rd @ Howard),68,375,Subscriber,94102
645111,1503,2/15/2015 15:19,Embarcadero at Bryant,54,2/15/2015 15:44,Embarcadero at Bryant,54,329,Subscriber,94105
645110,557,2/15/2015 15:18,San Francisco Caltrain (Townsend at 4th),70,2/15/2015 15:27,2nd at South Park,64,324,Customer,93612
645109,292,2/15/2015 15:17,Spear at Folsom,49,2/15/2015 15:22,Steuart at Market,74,587,Subscriber,94105
645108,4694,2/15/2015 15:17,Howard at 2nd,63,2/15/2015 16:35,Embarcadero at Sansome,60,285,Customer,94583
645107,1010,2/15/2015 15:16,San Francisco Caltrain (Townsend at 4th),70,2/15/2015 15:33,2nd at South Park,64,368,Customer,93612
645106,4724,2/15/2015 15:16,Howard at 2nd,63,2/15/2015 16:35,Embarcadero at Sansome,60,878,Customer,94583
645105,2279,2/15/2015 15:15,Davis at Jackson,42,2/15/2015 15:53,Yerba Buena Center of the Arts (3rd @ Howard),68,481,Customer,94601
645104,7651,2/15/2015 15:15,Grant Avenue at Columbus Avenue,73,2/15/2015 17:22,Grant Avenue at Columbus Avenue,73,417,Customer,31
645103,1469,2/15/2015 15:14,Steuart at Market,74,2/15/2015 15:38,Embarcadero at Sansome,60,288,Customer,nil
645102,7685,2/15/2015 15:14,Grant Avenue at Columbus Avenue,73,2/15/2015 17:22,Grant Avenue at Columbus Avenue,73,469,Customer,31
645101,1456,2/15/2015 15:14,Steuart at Market,74,2/15/2015 15:38,Embarcadero at Sansome,60,388,Customer,nil
645097,5011,2/15/2015 15:04,Market at 10th,67,2/15/2015 16:28,2nd at Townsend,61,406,Customer,97008
645096,166,2/15/2015 15:04,Santa Clara at Almaden,4,2/15/2015 15:07,Arena Green / SAP Center,14,36,Subscriber,95113
645095,1433,2/15/2015 15:04,Embarcadero at Folsom,51,2/15/2015 15:27,Market at 10th,67,537,Subscriber,94108
645094,2001,2/15/2015 15:03,Embarcadero at Sansome,60,2/15/2015 15:37,Steuart at Market,74,479,Customer,nil
645093,1492,2/15/2015 15:03,Embarcadero at Folsom,51,2/15/2015 15:28,Market at 10th,67,544,Customer,94103
645092,2025,2/15/2015 15:03,Embarcadero at Sansome,60,2/15/2015 15:37,Steuart at Market,74,320,Customer,nil
645091,635,2/15/2015 15:01,Embarcadero at Folsom,51,2/15/2015 15:12,Market at Sansome,77,16,Customer,98007
645090,642,2/15/2015 15:01,Embarcadero at Folsom,51,2/15/2015 15:12,Market at Sansome,77,651,Customer,98007
645089,139,2/15/2015 15:01,Embarcadero at Folsom,51,2/15/2015 15:03,Embarcadero at Folsom,51,568,Subscriber,94108
645088,686,2/15/2015 15:01,Embarcadero at Folsom,51,2/15/2015 15:12,Market at Sansome,77,355,Customer,98005
645086,1513,2/15/2015 15:00,Embarcadero at Folsom,51,2/15/2015 15:25,Powell at Post (Union Square),71,502,Customer,nil
645085,1841,2/15/2015 14:58,Harry Bridges Plaza (Ferry Building),50,2/15/2015 15:29,South Van Ness at Market,66,366,Customer,90005
645084,1925,2/15/2015 14:58,Harry Bridges Plaza (Ferry Building),50,2/15/2015 15:30,South Van Ness at Market,66,278,Customer,90005
645083,1055,2/15/2015 14:59,Embarcadero at Bryant,54,2/15/2015 15:17,Harry Bridges Plaza (Ferry Building),50,505,Customer,94549
645082,1718,2/15/2015 14:56,Embarcadero at Folsom,51,2/15/2015 15:25,Powell at Post (Union Square),71,356,Customer,nil
645081,466,2/15/2015 14:56,Grant Avenue at Columbus Avenue,73,2/15/2015 15:04,Embarcadero at Folsom,51,374,Customer,94133
645080,1019,2/15/2015 14:54,Civic Center BART (7th at Market),72,2/15/2015 15:11,Steuart at Market,74,388,Customer,nil
645079,1027,2/15/2015 14:54,Civic Center BART (7th at Market),72,2/15/2015 15:11,Steuart at Market,74,288,Customer,nil
645078,471,2/15/2015 14:51,Harry Bridges Plaza (Ferry Building),50,2/15/2015 14:59,2nd at South Park,64,440,Subscriber,94158
645077,1973,2/15/2015 14:52,Embarcadero at Folsom,51,2/15/2015 15:25,Powell at Post (Union Square),71,327,Customer,94116
645076,743,2/15/2015 14:50,Civic Center BART (7th at Market),72,2/15/2015 15:03,2nd at South Park,64,431,Subscriber,94107
645075,4735,2/15/2015 14:49,Harry Bridges Plaza (Ferry Building),50,2/15/2015 16:08,Clay at Battery,41,548,Customer,90620
645074,4773,2/15/2015 14:49,Harry Bridges Plaza (Ferry Building),50,2/15/2015 16:08,Clay at Battery,41,290,Customer,90620
645073,3463,2/15/2015 14:45,Steuart at Market,74,2/15/2015 15:43,Embarcadero at Sansome,60,100,Customer,94704
645072,210,2/15/2015 14:44,MLK Library,11,2/15/2015 14:48,San Jose Civic Center,3,192,Subscriber,94041
645071,3697,2/15/2015 14:41,Steuart at Market,74,2/15/2015 15:42,Embarcadero at Sansome,60,322,Customer,94704
645070,291,2/15/2015 14:41,Market at Sansome,77,2/15/2015 14:46,Commercial at Montgomery,45,339,Subscriber,94612
645069,228,2/15/2015 14:39,Embarcadero at Bryant,54,2/15/2015 14:43,2nd at Townsend,61,513,Customer,94109
645068,230,2/15/2015 14:39,Embarcadero at Bryant,54,2/15/2015 14:43,2nd at Townsend,61,482,Subscriber,94123
645067,3920,2/15/2015 14:37,Steuart at Market,74,2/15/2015 15:42,Embarcadero at Sansome,60,404,Customer,94704
645066,2054,2/15/2015 14:34,5th at Howard,57,2/15/2015 15:09,Grant Avenue at Columbus Avenue,73,469,Customer,22101
625598,999,1/30/2015 15:34,Grant Avenue at Columbus Avenue,73,1/30/2015 15:50,Spear at Folsom,49,506,Subscriber,94105
625597,789,1/30/2015 15:34,Civic Center BART (7th at Market),72,1/30/2015 15:47,Embarcadero at Sansome,60,525,Subscriber,94107
625596,305,1/30/2015 15:29,Broadway St at Battery St,82,1/30/2015 15:35,Harry Bridges Plaza (Ferry Building),50,292,Subscriber,85253
625594,343,1/30/2015 15:26,Market at Sansome,77,1/30/2015 15:32,2nd at South Park,64,355,Subscriber,94127
625593,526,1/30/2015 15:25,2nd at Folsom,62,1/30/2015 15:34,Townsend at 7th,65,29,Subscriber,94110
625588,183,1/30/2015 15:21,Market at Sansome,77,1/30/2015 15:24,Commercial at Montgomery,45,546,Subscriber,94122
625585,796,1/30/2015 15:20,Commercial at Montgomery,45,1/30/2015 15:34,San Francisco Caltrain (Townsend at 4th),70,446,Subscriber,94401
625580,148,1/30/2015 15:17,Embarcadero at Folsom,51,1/30/2015 15:20,Harry Bridges Plaza (Ferry Building),50,568,Subscriber,94105
625579,344,1/30/2015 15:17,2nd at Folsom,62,1/30/2015 15:23,Clay at Battery,41,585,Subscriber,94107
625577,295,1/30/2015 15:15,Mechanics Plaza (Market at Battery),75,1/30/2015 15:20,Market at 4th,76,437,Subscriber,94133
625576,1072,1/30/2015 15:15,2nd at Townsend,61,1/30/2015 15:32,Grant Avenue at Columbus Avenue,73,506,Subscriber,94108
625575,705,1/30/2015 15:14,Commercial at Montgomery,45,1/30/2015 15:26,San Francisco Caltrain (Townsend at 4th),70,556,Subscriber,94087
625574,713,1/30/2015 15:14,Post at Kearny,47,1/30/2015 15:25,San Francisco Caltrain (Townsend at 4th),70,576,Subscriber,94107
625573,131,1/30/2015 15:12,Embarcadero at Folsom,51,1/30/2015 15:14,Embarcadero at Bryant,54,447,Subscriber,94010
625572,378,1/30/2015 15:10,2nd at Townsend,61,1/30/2015 15:16,Harry Bridges Plaza (Ferry Building),50,622,Subscriber,94945
625567,423,1/30/2015 15:05,Powell Street BART,39,1/30/2015 15:12,Washington at Kearny,46,370,Subscriber,94133
625566,4590,1/30/2015 15:03,Embarcadero at Sansome,60,1/30/2015 16:19,Embarcadero at Sansome,60,440,Customer,89117
625565,4604,1/30/2015 15:03,Embarcadero at Sansome,60,1/30/2015 16:19,Embarcadero at Sansome,60,651,Customer,89117
625560,398,1/30/2015 15:01,Steuart at Market,74,1/30/2015 15:07,Embarcadero at Sansome,60,517,Subscriber,94517
625559,237,1/30/2015 15:00,San Francisco City Hall,58,1/30/2015 15:04,South Van Ness at Market,66,516,Subscriber,94115
625556,170,1/30/2015 14:58,Post at Kearny,47,1/30/2015 15:01,Mechanics Plaza (Market at Battery),75,625,Subscriber,94105
625553,532,1/30/2015 14:58,Market at Sansome,77,1/30/2015 15:07,Golden Gate at Polk,59,267,Subscriber,94109
625552,301,1/30/2015 14:57,Steuart at Market,74,1/30/2015 15:02,Embarcadero at Bryant,54,461,Subscriber,94109
625546,429,1/30/2015 14:53,Harry Bridges Plaza (Ferry Building),50,1/30/2015 15:01,Embarcadero at Bryant,54,377,Subscriber,94111
625545,63,1/30/2015 14:52,Harry Bridges Plaza (Ferry Building),50,1/30/2015 14:53,Harry Bridges Plaza (Ferry Building),50,377,Subscriber,94111
625540,771,1/30/2015 14:53,San Jose City Hall,10,1/30/2015 15:05,San Jose Diridon Caltrain Station,2,304,Subscriber,94502
625538,169,1/30/2015 14:49,Commercial at Montgomery,45,1/30/2015 14:52,Market at Sansome,77,546,Subscriber,94122
625537,193,1/30/2015 14:47,Broadway St at Battery St,82,1/30/2015 14:50,Clay at Battery,41,553,Subscriber,94107
625536,660,1/30/2015 14:47,Townsend at 7th,65,1/30/2015 14:58,Market at 10th,67,677,Subscriber,94102
625534,645,1/30/2015 14:43,San Francisco Caltrain 2 (330 Townsend),69,1/30/2015 14:54,Beale at Market,56,338,Subscriber,94107
625533,317,1/30/2015 14:44,Ryland Park,84,1/30/2015 14:49,San Pedro Square,6,27,Subscriber,95110
625532,688,1/30/2015 14:39,2nd at Townsend,61,1/30/2015 14:50,5th at Howard,57,457,Subscriber,94107
586908,1121,12/29/2014 7:22,San Francisco Caltrain (Townsend at 4th),70,12/29/2014 7:41,Clay at Battery,41,482,Subscriber,94030
586907,593,12/29/2014 7:21,San Francisco Caltrain (Townsend at 4th),70,12/29/2014 7:31,Temporary Transbay Terminal (Howard at Beale),55,403,Subscriber,94025
586906,312,12/29/2014 7:20,Embarcadero at Bryant,54,12/29/2014 7:25,San Francisco Caltrain (Townsend at 4th),70,285,Subscriber,94105
586905,589,12/29/2014 7:19,Temporary Transbay Terminal (Howard at Beale),55,12/29/2014 7:29,Market at 10th,67,477,Subscriber,94602
586904,608,12/29/2014 7:19,Temporary Transbay Terminal (Howard at Beale),55,12/29/2014 7:29,Civic Center BART (7th at Market),72,501,Subscriber,94710
586903,452,12/29/2014 7:18,Steuart at Market,74,12/29/2014 7:25,2nd at Townsend,61,575,Subscriber,94588
586902,264,12/29/2014 7:17,Temporary Transbay Terminal (Howard at Beale),55,12/29/2014 7:21,Clay at Battery,41,465,Subscriber,94105
586901,3232,12/29/2014 7:16,Market at 4th,76,12/29/2014 8:10,Embarcadero at Sansome,60,523,Customer,95616
586899,272,12/29/2014 7:16,Market at Sansome,77,12/29/2014 7:21,2nd at South Park,64,372,Subscriber,94582
586897,829,12/29/2014 7:15,Market at Sansome,77,12/29/2014 7:29,Townsend at 7th,65,342,Subscriber,94121
586894,507,12/29/2014 7:13,Townsend at 7th,65,12/29/2014 7:21,South Van Ness at Market,66,441,Subscriber,94107
586889,113,12/29/2014 7:09,Broadway St at Battery St,82,12/29/2014 7:11,Clay at Battery,41,596,Subscriber,94065
586888,379,12/29/2014 7:09,Temporary Transbay Terminal (Howard at Beale),55,12/29/2014 7:15,Commercial at Montgomery,45,632,Subscriber,94611
586887,708,12/29/2014 7:07,San Francisco Caltrain (Townsend at 4th),70,12/29/2014 7:19,Davis at Jackson,42,709,Subscriber,94087
586886,610,12/29/2014 7:06,Market at 10th,67,12/29/2014 7:16,San Francisco Caltrain (Townsend at 4th),70,480,Subscriber,94102
586885,1025,12/29/2014 7:06,San Francisco Caltrain (Townsend at 4th),70,12/29/2014 7:23,Clay at Battery,41,319,Subscriber,94402
586883,743,12/29/2014 7:05,Market at 10th,67,12/29/2014 7:17,Temporary Transbay Terminal (Howard at Beale),55,479,Subscriber,94102
586882,232,12/29/2014 7:05,Townsend at 7th,65,12/29/2014 7:09,San Francisco Caltrain 2 (330 Townsend),69,423,Subscriber,94044
586881,249,12/29/2014 7:04,5th at Howard,57,12/29/2014 7:08,San Francisco Caltrain 2 (330 Townsend),69,617,Subscriber,94107
586880,284,12/29/2014 7:03,Townsend at 7th,65,12/29/2014 7:07,San Francisco Caltrain (Townsend at 4th),70,438,Subscriber,94107
586875,1282,12/29/2014 7:00,2nd at Townsend,61,12/29/2014 7:21,Embarcadero at Sansome,60,16,Subscriber,94107
586869,384,12/29/2014 6:51,San Francisco Caltrain (Townsend at 4th),70,12/29/2014 6:58,Yerba Buena Center of the Arts (3rd @ Howard),68,344,Subscriber,94402
586868,646,12/29/2014 6:50,Market at 10th,67,12/29/2014 7:01,San Francisco Caltrain 2 (330 Townsend),69,453,Subscriber,94103
586867,654,12/29/2014 6:47,Townsend at 7th,65,12/29/2014 6:58,2nd at Folsom,62,269,Subscriber,94107
586866,488,12/29/2014 6:47,Spear at Folsom,49,12/29/2014 6:55,San Francisco Caltrain (Townsend at 4th),70,319,Subscriber,94105
586864,643,12/29/2014 6:43,San Francisco Caltrain (Townsend at 4th),70,12/29/2014 6:54,Davis at Jackson,42,610,Subscriber,94030
586863,809,12/29/2014 6:43,San Francisco Caltrain (Townsend at 4th),70,12/29/2014 6:57,Temporary Transbay Terminal (Howard at Beale),55,555,Subscriber,94030
586860,510,12/29/2014 6:43,Embarcadero at Sansome,60,12/29/2014 6:51,Temporary Transbay Terminal (Howard at Beale),55,632,Subscriber,94111
586847,646,12/29/2014 6:34,San Francisco Caltrain (Townsend at 4th),70,12/29/2014 6:45,Temporary Transbay Terminal (Howard at Beale),55,465,Subscriber,94403
586834,153,12/29/2014 6:19,2nd at Townsend,61,12/29/2014 6:22,San Francisco Caltrain 2 (330 Townsend),69,492,Subscriber,94107
586833,376,12/29/2014 6:17,Market at Sansome,77,12/29/2014 6:23,2nd at Townsend,61,622,Subscriber,94945
529449,534,11/4/2014 17:51,San Jose City Hall,10,11/4/2014 18:00,SJSU - San Salvador at 9th,16,141,Subscriber,95112
529446,834,11/4/2014 17:50,Park at Olive,38,11/4/2014 18:04,Palo Alto Caltrain Station,34,663,Subscriber,94114
529445,498,11/4/2014 17:49,Embarcadero at Folsom,51,11/4/2014 17:58,San Francisco Caltrain (Townsend at 4th),70,366,Subscriber,94303
529444,865,11/4/2014 17:49,Harry Bridges Plaza (Ferry Building),50,11/4/2014 18:03,San Francisco Caltrain 2 (330 Townsend),69,417,Subscriber,94158
529443,828,11/4/2014 17:49,Davis at Jackson,42,11/4/2014 18:02,San Francisco Caltrain (Townsend at 4th),70,267,Subscriber,95125
529442,635,11/4/2014 17:49,Steuart at Market,74,11/4/2014 17:59,San Francisco Caltrain 2 (330 Townsend),69,548,Subscriber,94070
529441,112,11/4/2014 17:48,San Francisco Caltrain 2 (330 Townsend),69,11/4/2014 17:50,San Francisco Caltrain 2 (330 Townsend),69,321,Subscriber,94102
529440,581,11/4/2014 17:48,Commercial at Montgomery,45,11/4/2014 17:57,Embarcadero at Bryant,54,313,Subscriber,94105
529439,420,11/4/2014 17:48,2nd at South Park,64,11/4/2014 17:55,Spear at Folsom,49,273,Subscriber,94105
529438,518,11/4/2014 17:47,Temporary Transbay Terminal (Howard at Beale),55,11/4/2014 17:56,San Francisco Caltrain 2 (330 Townsend),69,336,Subscriber,94403
529437,491,11/4/2014 17:47,Embarcadero at Vallejo,48,11/4/2014 17:55,Temporary Transbay Terminal (Howard at Beale),55,354,Subscriber,94602
529436,460,11/4/2014 17:47,5th at Howard,57,11/4/2014 17:55,San Francisco Caltrain (Townsend at 4th),70,618,Subscriber,94107
529435,480,11/4/2014 17:47,Post at Kearny,47,11/4/2014 17:55,San Francisco Caltrain (Townsend at 4th),70,360,Subscriber,95112
529434,659,11/4/2014 17:46,2nd at Townsend,61,11/4/2014 17:57,Davis at Jackson,42,559,Subscriber,94111
529433,327,11/4/2014 17:46,Commercial at Montgomery,45,11/4/2014 17:52,Temporary Transbay Terminal (Howard at Beale),55,328,Subscriber,94611
529432,314,11/4/2014 17:46,Howard at 2nd,63,11/4/2014 17:51,5th at Howard,57,568,Subscriber,94618
529430,310,11/4/2014 17:46,Japantown,9,11/4/2014 17:51,Ryland Park,84,127,Subscriber,95110
529427,959,11/4/2014 17:45,Clay at Battery,41,11/4/2014 18:01,San Francisco Caltrain (Townsend at 4th),70,528,Subscriber,94401
529426,468,11/4/2014 17:44,Steuart at Market,74,11/4/2014 17:52,2nd at Townsend,61,280,Subscriber,94107
529425,1050,11/4/2014 17:43,Steuart at Market,74,11/4/2014 18:01,San Francisco Caltrain (Townsend at 4th),70,214,Subscriber,94010
529422,411,11/4/2014 17:43,Market at Sansome,77,11/4/2014 17:50,Broadway St at Battery St,82,335,Subscriber,94107
529421,723,11/4/2014 17:42,San Francisco Caltrain 2 (330 Townsend),69,11/4/2014 17:54,South Van Ness at Market,66,516,Subscriber,94115
